t_s,drone_id,lat,lon,heading_deg,speed_kn,kf_std_m,is_lost
3983.12,6,54.4461630,18.8756374,175.1,19.5,0.84,0
3983.12,7,54.4389644,18.8807610,273.6,18.5,0.84,0
3983.12,8,54.4608435,18.8578126,348.8,17.1,0.84,0
3984.13,0,54.4479841,18.8565904,0.5,19.2,0.84,0
3984.13,1,54.4443010,18.8692701,90.0,17.9,0.84,0
3984.13,2,54.4468460,18.8687381,79.5,17.9,0.84,0
3984.13,3,54.4391818,18.8651868,262.9,13.5,0.84,0
3984.13,4,54.4619096,18.8646426,311.3,17.9,0.84,0
3984.13,5,54.4405899,18.8913182,203.6,14.5,0.84,0
3984.13,6,54.4461444,18.8756492,174.6,16.6,0.84,0
3984.13,7,54.4389564,18.8807122,270.8,19.7,0.84,0
3984.13,8,54.4608515,18.8577971,351.9,19.1,0.84,0
3985.13,0,54.4480234,18.8565967,357.7,16.2,0.84,0
3985.13,1,54.4442956,18.8693228,87.6,15.1,0.84,0
3985.13,2,54.4468421,18.8687809,82.0,15.2,0.84,0
3985.13,3,54.4391826,18.8651421,263.6,15.3,0.84,0
3985.13,4,54.4619224,18.8646096,311.0,20.2,0.84,0
3985.13,5,54.4405638,18.8912940,204.9,17.2,0.84,0
3985.13,6,54.4461219,18.8756565,174.1,14.0,0.84,0
3985.13,7,54.4389578,18.8806516,268.4,17.4,0.84,0
3985.13,8,54.4608935,18.8577812,350.5,18.3,0.84,0
3986.14,0,54.4480361,18.8565894,359.5,13.8,0.84,0
3986.14,1,54.4443030,18.8693640,90.6,14.3,0.84,0
3986.14,2,54.4468426,18.8688072,82.1,14.3,0.84,0
3986.14,3,54.4391783,18.8650842,264.9,18.2,0.84,0
3986.14,4,54.4619376,18.8645713,309.3,18.7,0.84,0
3986.14,5,54.4405397,18.8912718,203.8,19.9,0.84,0
3986.14,6,54.4461023,18.8756739,174.3,14.8,0.84,0
3986.14,7,54.4389477,18.8806041,270.5,14.7,0.84,0
3986.14,8,54.4609162,18.8577643,349.8,15.8,0.84,0
3987.14,0,54.4480655,18.8565885,1.2,14.8,0.84,0
3987.14,1,54.4442942,18.8694124,90.1,16.9,0.84,0
3987.14,2,54.4468487,18.8688543,84.6,16.7,0.84,0
3987.14,3,54.4391812,18.8650378,263.6,19.9,0.84,0
3987.14,4,54.4619631,18.8645243,309.0,15.8,0.84,0
3987.14,5,54.4405152,18.8912564,203.1,19.1,0.84,0
3987.14,6,54.4460652,18.8756873,172.9,17.9,0.84,0
3987.14,7,54.4389533,18.8805788,267.7,14.6,0.84,0
3987.14,8,54.4609360,18.8577477,351.1,14.4,0.84,0
3988.15,0,54.4480921,18.8565621,1.2,17.8,0.84,0
3988.15,1,54.4442980,18.8694589,87.5,19.6,0.84,0
3988.15,2,54.4468549,18.8689018,83.7,19.6,0.84,0
3988.15,3,54.4391757,18.8649920,262.1,18.0,0.84,0
3988.15,4,54.4619770,18.8644857,309.0,14.0,0.84,0
3988.15,5,54.4404845,18.8912401,205.7,16.2,0.84,0
3988.15,6,54.4460325,18.8756925,174.3,20.2,0.84,0
3988.15,7,54.4389593,18.8805194,267.1,17.6,0.84,0
3988.15,8,54.4609689,18.8577459,350.8,15.9,0.84,0
3989.15,0,54.4481147,18.8565749,1.4,20.0,0.84,0
3989.15,1,54.4443075,18.8694949,87.8,19.3,0.84,0
3989.15,2,54.4468574,18.8689406,84.8,19.3,0.84,0
3989.15,3,54.4391684,18.8649547,262.0,15.3,0.84,0
3989.15,4,54.4619938,18.8644713,311.5,15.8,0.84,0
3989.15,5,54.4404628,18.8912343,201.2,14.0,0.84,0
3989.15,6,54.4460066,18.8756980,174.5,18.7,0.84,0
3989.15,7,54.4389530,18.8804807,268.4,20.1,0.84,0
3989.15,8,54.4609927,18.8577403,350.6,18.8,0.84,0
3990.16,0,54.4481392,18.8565701,2.5,18.5,0.84,0
3990.16,1,54.4443043,18.8695542,86.8,16.3,0.84,0
3990.16,2,54.4468687,18.8689975,83.0,16.2,0.84,0
3990.16,3,54.4391597,18.8649158,263.4,14.5,0.84,0
3990.16,4,54.4620167,18.8644440,310.7,18.8,0.84,0
3990.16,5,54.4404421,18.8912171,205.6,15.3,0.84,0
3990.16,6,54.4459743,18.8756919,172.4,15.8,0.84,0
3990.16,7,54.4389583,18.8804087,273.5,18.8,0.84,0
3990.16,8,54.4610079,18.8577333,350.1,19.6,0.84,0
3991.16,0,54.4481630,18.8565728,0.5,15.6,0.84,0
3991.16,1,54.4443015,18.8696029,89.6,13.9,0.84,0
3991.16,2,54.4468708,18.8690331,81.6,13.7,0.84,0
3991.16,3,54.4391550,18.8648615,262.2,16.8,0.84,0
3991.16,4,54.4620320,18.8644072,310.2,19.8,0.84,0
3991.16,5,54.4404165,18.8911860,206.9,18.2,0.84,0
3991.16,6,54.4459477,18.8757037,173.6,14.1,0.84,0
3991.16,7,54.4389569,18.8803833,271.8,16.0,0.84,0
3991.16,8,54.4610370,18.8577380,351.5,17.1,0.84,0
3992.16,0,54.4481856,18.8565805,2.3,14.2,0.84,0
3992.16,1,54.4443031,18.8696399,87.1,15.1,0.84,0
3992.16,2,54.4468743,18.8690755,79.4,15.1,0.84,0
3992.16,3,54.4391552,18.8648176,264.3,19.6,0.84,0
3992.16,4,54.4620440,18.8643637,308.7,17.4,0.84,0
3992.16,5,54.4403879,18.8911597,206.4,19.8,0.84,0
3992.16,6,54.4459355,18.8757140,170.7,15.8,0.84,0
3992.16,7,54.4389581,18.8803378,272.7,13.9,0.84,0
3992.16,8,54.4610630,18.8577152,349.2,14.5,0.84,0
3993.17,0,54.4482141,18.8565689,3.8,16.0,0.84,0
3993.17,1,54.4443074,18.8696904,88.8,18.2,0.84,0
3993.17,2,54.4468819,18.8691112,78.0,18.2,0.84,0
3993.17,3,54.4391553,18.8647649,263.0,19.4,0.84,0
3993.17,4,54.4620763,18.8643370,313.3,14.6,0.84,0
3993.17,5,54.4403622,18.8911331,202.1,17.7,0.84,0
3993.17,6,54.4459042,18.8757297,172.3,18.8,0.84,0
3993.17,7,54.4389515,18.8803008,268.7,15.4,0.84,0
3993.17,8,54.4610856,18.8577093,350.2,14.7,0.84,0
3994.26,0,54.4482460,18.8565674,2.0,18.9,0.84,0
3994.26,1,54.4442999,18.8697516,89.6,20.2,0.84,0
3994.26,2,54.4468835,18.8691675,81.4,19.9,0.84,0
3994.26,3,54.4391518,18.8647278,264.7,16.4,0.84,0
3994.26,4,54.4620883,18.8642861,311.5,14.5,0.84,0
3994.26,5,54.4403372,18.8911003,201.0,15.0,0.84,0
3994.26,6,54.4458729,18.8757228,173.1,19.6,0.84,0
3994.26,7,54.4389556,18.8802491,268.9,18.4,0.84,0
3994.26,8,54.4611124,18.8576959,351.9,17.5,0.84,0
3995.26,0,54.4482623,18.8565660,3.7,19.7,0.84,0
3995.26,1,54.4443000,18.8697801,88.7,18.5,0.84,0
3995.26,2,54.4468885,18.8692193,82.3,17.7,0.84,0
3995.26,3,54.4391452,18.8646761,262.2,13.9,0.84,0
3995.26,4,54.4621093,18.8642761,308.9,17.3,0.84,0
3995.26,5,54.4403253,18.8911023,203.3,14.6,0.84,0
3995.26,6,54.4458496,18.8757238,170.2,17.2,0.84,0
3995.26,7,54.4389593,18.8801931,272.3,19.8,0.84,0
3995.26,8,54.4611333,18.8576916,357.7,19.7,0.84,0
3996.27,0,54.4482911,18.8565681,2.6,17.1,0.84,0
3996.27,1,54.4443116,18.8698202,95.0,15.6,0.84,0
3996.27,2,54.4468917,18.8692774,85.6,14.9,0.84,0
3996.27,3,54.4391406,18.8646380,263.0,15.0,0.84,0
3996.27,4,54.4621181,18.8642354,308.4,20.0,0.84,0
3996.27,5,54.4403048,18.8910996,200.9,17.2,0.84,0
3996.27,6,54.4458227,18.8757277,173.6,14.6,0.84,0
3996.27,7,54.4389538,18.8801358,270.3,17.8,0.84,0
3996.27,8,54.4611731,18.8576856,353.0,18.6,0.84,0
3997.36,0,54.4483202,18.8565730,3.9,14.5,0.84,0
3997.36,1,54.4443060,18.8698743,90.2,14.1,0.84,0
3997.36,2,54.4468983,18.8693020,83.5,14.4,0.84,0
3997.36,3,54.4391341,18.8645762,261.0,18.0,0.84,0
3997.36,4,54.4621379,18.8641891,308.0,19.2,0.84,0
3997.36,5,54.4402773,18.8910517,201.6,19.9,0.84,0
3997.36,6,54.4458028,18.8757495,173.5,14.5,0.84,0
3997.36,7,54.4389552,18.8800964,272.1,15.1,0.84,0
3997.36,8,54.4612063,18.8576946,351.8,15.7,0.84,0
3998.36,0,54.4483489,18.8565831,2.0,14.7,0.84,0
3998.36,1,54.4443076,18.8699079,85.0,15.6,0.84,0
3998.36,2,54.4469102,18.8693461,81.3,16.9,0.84,0
3998.36,3,54.4391343,18.8645411,260.3,20.1,0.84,0
3998.36,4,54.4621539,18.8641542,310.6,16.3,0.84,0
3998.36,5,54.4402482,18.8910479,203.4,19.1,0.84,0
3998.36,6,54.4457697,18.8757542,174.3,17.5,0.84,0
3998.36,7,54.4389582,18.8800591,271.0,14.6,0.84,0
3998.36,8,54.4612168,18.8576740,355.1,14.1,0.84,0
3999.46,0,54.4483825,18.8565732,3.9,17.9,0.84,0
3999.46,1,54.4443145,18.8699441,85.1,18.6,0.84,0
3999.46,2,54.4469158,18.8693907,83.0,19.9,0.84,0
3999.46,3,54.4391288,18.8645042,262.6,18.3,0.84,0
3999.46,4,54.4621641,18.8641276,312.5,13.8,0.84,0
3999.46,5,54.4402217,18.8910393,200.2,16.1,0.84,0
3999.46,6,54.4457415,18.8757709,170.7,20.2,0.84,0
3999.46,7,54.4389568,18.8800186,271.3,16.9,0.84,0
3999.46,8,54.4612379,18.8576694,353.5,16.0,0.84,0
4000.46,0,54.4484129,18.8565847,5.0,20.2,0.84,0
4000.46,1,54.4443128,18.8699994,91.6,19.6,0.84,0
4000.46,2,54.4469088,18.8694477,81.9,19.4,0.84,0
4000.46,3,54.4391230,18.8644495,261.1,15.5,0.84,0
4000.46,4,54.4621887,18.8640905,309.3,15.1,0.84,0
4000.46,5,54.4401935,18.8910172,202.3,13.9,0.84,0
4000.46,6,54.4457144,18.8757762,171.1,19.1,0.84,0
4000.46,7,54.4389630,18.8799715,269.0,19.6,0.84,0
4000.46,8,54.4612701,18.8576526,349.8,18.9,0.84,0
4001.56,0,54.4484355,18.8565691,1.0,18.7,0.84,0
4001.56,1,54.4443222,18.8700314,88.5,17.2,0.84,0
4001.56,2,54.4469146,18.8694869,82.8,16.4,0.84,0
4001.56,3,54.4391104,18.8644224,262.7,14.4,0.84,0
4001.56,4,54.4622065,18.8640688,307.3,18.1,0.84,0
4001.56,5,54.4401768,18.8909946,202.7,15.2,0.84,0
4001.56,6,54.4456916,18.8757496,172.1,16.2,0.84,0
4001.56,7,54.4389612,18.8799206,271.7,19.2,0.84,0
4001.56,8,54.4612976,18.8576484,352.5,19.8,0.84,0
4002.66,0,54.4484592,18.8565671,359.9,15.8,0.84,0
4002.66,1,54.4443191,18.8701024,85.9,14.4,0.84,0
4002.66,2,54.4469200,18.8695269,84.0,13.8,0.84,0
4002.66,3,54.4391086,18.8643810,263.7,16.4,0.84,0
4002.66,4,54.4622240,18.8640412,307.1,20.0,0.84,0
4002.66,5,54.4401588,18.8909923,202.8,18.4,0.84,0
4002.66,6,54.4456669,18.8757563,175.7,13.8,0.84,0
4002.66,7,54.4389686,18.8798814,272.6,16.2,0.84,0
4002.66,8,54.4613215,18.8576267,351.2,17.0,0.84,0
4003.75,0,54.4484877,18.8565765,2.0,13.9,0.84,0
4003.75,1,54.4443138,18.8701639,76.8,11.1,0.84,0
4003.75,2,54.4469220,18.8696107,83.6,18.0,0.84,0
4003.75,3,54.4391055,18.8642711,261.8,19.6,0.84,0
4003.75,4,54.4622544,18.8639492,311.4,15.4,0.84,0
4003.75,5,54.4401085,18.8909461,202.4,18.3,0.84,0
4003.75,6,54.4456107,18.8757595,172.8,18.2,0.84,0
4003.75,7,54.4389678,18.8797949,268.4,15.0,0.84,0
4003.75,8,54.4613679,18.8576341,354.8,14.7,0.84,0
4004.76,0,54.4485055,18.8565809,4.0,15.5,0.84,0
4004.76,1,54.4443269,18.8702021,67.0,8.8,0.84,0
4004.76,2,54.4469166,18.8696740,82.5,19.9,0.84,0
4004.76,3,54.4390927,18.8642219,263.6,16.6,0.84,0
4004.76,4,54.4622779,18.8639066,307.5,14.4,0.84,0
4004.76,5,54.4400837,18.8909248,204.1,15.3,0.84,0
4004.76,6,54.4455960,18.8757652,173.3,19.8,0.84,0
4004.76,7,54.4389705,18.8797575,269.6,18.1,0.84,0
4004.76,8,54.4613950,18.8576214,355.1,17.9,0.84,0
4005.76,0,54.4485221,18.8565726,4.6,18.4,0.84,0
4005.76,1,54.4443294,18.8702343,63.4,7.6,0.84,0
4005.76,2,54.4469172,18.8697192,80.7,18.4,0.84,0
4005.76,3,54.4390987,18.8641855,263.7,14.1,0.84,0
4005.76,4,54.4622873,18.8638645,309.0,16.6,0.84,0
4005.76,5,54.4400573,18.8908997,202.8,14.3,0.84,0
4005.76,6,54.4455621,18.8757883,169.6,18.1,0.84,0
4005.76,7,54.4389676,18.8796936,267.9,20.0,0.84,0
4005.76,8,54.4614291,18.8576161,352.0,20.2,0.84,0
4006.86,0,54.4485949,18.8565804,2.5,17.9,0.84,0
4006.86,1,54.4443319,18.8702527,59.2,9.3,0.84,0
4006.86,2,54.4469257,18.8697736,79.2,15.5,0.84,0
4006.86,3,54.4391041,18.8641437,262.7,15.0,0.84,0
4006.86,4,54.4622986,18.8638322,309.5,19.4,0.84,0
4006.86,5,54.4400384,18.8908837,203.5,16.5,0.84,0
4006.86,6,54.4455341,18.8758124,173.6,15.4,0.84,0
4006.86,7,54.4389653,18.8796462,269.8,18.4,0.84,0
4006.86,8,54.4614537,18.8576086,352.6,18.7,0.84,0
4007.95,0,54.4486137,18.8565765,2.6,15.0,0.84,0
4007.95,1,54.4443334,18.8702714,50.9,12.0,0.84,0
4007.95,2,54.4469319,18.8698106,78.9,14.0,0.84,0
4007.95,3,54.4390954,18.8640899,261.9,18.1,0.84,0
4007.95,4,54.4623196,18.8638092,312.6,19.5,0.84,0
4007.95,5,54.4400145,18.8908791,203.3,19.4,0.84,0
4007.95,6,54.4455128,18.8757993,173.9,14.1,0.84,0
4007.95,7,54.4389571,18.8796096,271.6,15.5,0.84,0
4007.95,8,54.4614824,18.8576057,351.3,15.8,0.84,0
4009.04,0,54.4486484,18.8565860,2.4,14.3,0.84,0
4009.04,1,54.4443383,18.8702905,41.9,12.8,0.84,0
4009.04,2,54.4469409,18.8698573,80.9,15.8,0.84,0
4009.04,3,54.4390861,18.8640510,261.9,20.1,0.84,0
4009.04,4,54.4623359,18.8637827,310.9,16.6,0.84,0
4009.04,5,54.4399781,18.8908616,200.4,19.6,0.84,0
4009.04,6,54.4454779,18.8758093,171.7,16.4,0.84,0
4009.04,7,54.4389598,18.8795597,270.5,14.3,0.84,0
4009.04,8,54.4615042,18.8576035,351.2,14.1,0.84,0
4010.05,0,54.4486629,18.8565896,2.1,16.9,0.84,0
4010.05,1,54.4443370,18.8703114,30.5,11.7,0.84,0
4010.05,2,54.4469370,18.8698923,81.3,18.7,0.84,0
4010.05,3,54.4390910,18.8640165,262.8,18.3,0.84,0
4010.05,4,54.4623579,18.8637435,310.5,14.0,0.84,0
4010.05,5,54.4399631,18.8908526,200.3,16.6,0.84,0
4010.05,6,54.4454547,18.8758188,175.2,19.2,0.84,0
4010.05,7,54.4389554,18.8795256,271.3,16.2,0.84,0
4010.05,8,54.4615187,18.8575761,351.6,15.7,0.84,0
4011.05,0,54.4486900,18.8565869,2.1,19.7,0.84,0
4011.05,1,54.4443426,18.8703250,27.1,10.6,0.84,0
4011.05,2,54.4469420,18.8699348,82.3,19.5,0.84,0
4011.05,3,54.4390874,18.8639714,265.6,15.5,0.84,0
4011.05,4,54.4623762,18.8636974,311.4,15.0,0.84,0
4011.05,5,54.4399439,18.8908347,200.9,13.9,0.84,0
4011.05,6,54.4454254,18.8758314,174.3,19.5,0.84,0
4011.05,7,54.4389612,18.8795003,268.9,19.1,0.84,0
4011.05,8,54.4615455,18.8575720,353.3,18.7,0.84,0
4012.05,0,54.4487195,18.8565978,3.5,19.3,0.84,0
4012.05,1,54.4443496,18.8703728,19.4,11.4,0.84,0
4012.05,2,54.4469472,18.8699984,83.1,17.2,0.84,0
4012.05,3,54.4390855,18.8639349,262.8,14.4,0.84,0
4012.05,4,54.4623881,18.8636540,307.2,18.0,0.84,0
4012.05,5,54.4399166,18.8908249,199.6,14.7,0.84,0
4012.05,6,54.4454000,18.8758338,172.9,16.7,0.84,0
4012.05,7,54.4389544,18.8794349,265.5,19.6,0.84,0
4012.05,8,54.4615849,18.8575693,351.7,19.6,0.84,0
4013.15,0,54.4487444,18.8565940,4.3,16.3,0.84,0
4013.15,1,54.4443472,18.8703915,12.7,13.2,0.84,0
4013.15,2,54.4469513,18.8700332,85.3,14.6,0.84,0
4013.15,3,54.4390784,18.8638816,261.9,16.4,0.84,0
4013.15,4,54.4623917,18.8636327,311.4,20.0,0.84,0
4013.15,5,54.4398915,18.8908044,203.1,17.7,0.84,0
4013.15,6,54.4453838,18.8758320,172.5,14.1,0.84,0
4013.15,7,54.4389638,18.8793899,268.9,16.9,0.84,0
4013.15,8,54.4616062,18.8575554,354.5,17.4,0.84,0
4014.15,0,54.4487663,18.8565899,1.5,13.9,0.84,0
4014.15,1,54.4443570,18.8704036,6.9,14.7,0.84,0
4014.15,2,54.4469514,18.8700681,83.6,14.8,0.84,0
4014.15,3,54.4390768,18.8638447,263.9,19.3,0.84,0
4014.15,4,54.4624013,18.8636074,308.4,18.2,0.84,0
4014.15,5,54.4398628,18.8907691,207.6,20.0,0.84,0
4014.15,6,54.4453590,18.8758345,172.8,15.0,0.84,0
4014.15,7,54.4389607,18.8793464,271.1,14.2,0.84,0
4014.15,8,54.4616302,18.8575575,354.3,14.6,0.84,0
4015.25,0,54.4487907,18.8565790,5.7,15.1,0.84,0
4015.25,1,54.4443750,18.8704220,358.7,14.6,0.84,0
4015.25,2,54.4469585,18.8701211,84.7,17.6,0.84,0
4015.25,3,54.4390767,18.8637924,263.8,19.6,0.84,0
4015.25,4,54.4624177,18.8635733,311.0,15.4,0.84,0
4015.25,5,54.4398409,18.8907628,201.6,18.8,0.84,0
4015.25,6,54.4453332,18.8758420,171.1,18.1,0.84,0
4015.25,7,54.4389563,18.8792959,269.4,14.8,0.84,0
4015.25,8,54.4616596,18.8575581,353.8,14.7,0.84,0
4016.25,0,54.4488132,18.8565782,4.0,18.1,0.84,0
4016.25,1,54.4443927,18.8704516,354.6,13.6,0.84,0
4016.25,2,54.4469615,18.8701692,82.7,20.0,0.84,0
4016.25,3,54.4390701,18.8637456,264.1,16.7,0.84,0
4016.25,4,54.4624318,18.8635400,309.4,14.2,0.84,0
4016.25,5,54.4398222,18.8907200,206.4,15.9,0.84,0
4016.25,6,54.4453046,18.8758525,170.5,20.2,0.84,0
4016.25,7,54.4389608,18.8792681,268.8,17.8,0.84,0
4016.25,8,54.4616794,18.8575583,355.9,17.7,0.84,0
4017.25,0,54.4488453,18.8565845,2.8,19.9,0.84,0
4017.25,1,54.4444059,18.8704687,348.6,13.3,0.84,0
4017.25,2,54.4469718,18.8702050,100.3,15.3,0.84,0
4017.25,3,54.4390668,18.8636983,263.5,14.1,0.84,0
4017.25,4,54.4624552,18.8634939,312.1,16.5,0.84,0
4017.25,5,54.4397877,18.8907206,205.6,13.9,0.84,0
4017.25,6,54.4452696,18.8758700,169.1,18.4,0.84,0
4017.25,7,54.4389562,18.8792236,273.0,20.3,0.84,0
4017.25,8,54.4617153,18.8575444,355.5,20.3,0.84,0
4018.26,0,54.4488785,18.8565862,3.4,18.3,0.84,0
4018.26,1,54.4444299,18.8704928,346.3,14.1,0.84,0
4018.26,2,54.4469644,18.8702586,111.5,12.5,0.84,0
4018.26,3,54.4390652,18.8636593,265.6,14.9,0.84,0
4018.26,4,54.4624784,18.8634373,310.3,19.3,0.84,0
4018.26,5,54.4397562,18.8907029,202.5,15.3,0.84,0
4018.26,6,54.4452331,18.8758660,176.4,15.6,0.84,0
4018.26,7,54.4389648,18.8791659,271.2,18.9,0.84,0
4018.26,8,54.4617421,18.8575411,356.9,18.9,0.84,0
4019.26,0,54.4489063,18.8565945,1.7,15.5,0.84,0
4019.26,1,54.4444496,18.8705010,342.9,15.6,0.84,0
4019.26,2,54.4469571,18.8702602,118.1,10.4,0.84,0
4019.26,3,54.4390707,18.8636246,264.9,17.9,0.84,0
4019.26,4,54.4624932,18.8633990,308.4,19.4,0.84,0
4019.26,5,54.4397440,18.8906886,202.1,18.2,0.84,0
4019.26,6,54.4452168,18.8758639,174.4,14.0,0.84,0
4019.26,7,54.4389702,18.8791223,269.5,16.0,0.84,0
4019.26,8,54.4617587,18.8575369,355.0,16.0,0.84,0
4020.27,0,54.4489238,18.8565884,3.5,14.2,0.84,0
4020.27,1,54.4444751,18.8705031,335.6,16.3,0.84,0
4020.27,2,54.4469588,18.8702980,120.1,11.4,0.84,0
4020.27,3,54.4390607,18.8635662,262.8,20.0,0.84,0
4020.27,4,54.4625122,18.8633738,309.8,16.4,0.84,0
4020.27,5,54.4397190,18.8906523,204.0,19.9,0.84,0
4020.27,6,54.4451891,18.8758788,171.0,15.9,0.84,0
4020.27,7,54.4389668,18.8790799,270.8,13.9,0.84,0
4020.27,8,54.4617911,18.8575238,353.9,13.8,0.84,0
4021.27,0,54.4489523,18.8565866,2.0,16.2,0.84,0
4021.27,1,54.4445015,18.8705034,329.0,15.7,0.84,0
4021.27,2,54.4469650,18.8703292,125.4,13.9,0.84,0
4021.27,3,54.4390544,18.8635156,260.4,18.4,0.84,0
4021.27,4,54.4625318,18.8633338,312.1,13.9,0.84,0
4021.27,5,54.4396948,18.8906332,203.0,18.1,0.84,0
4021.27,6,54.4451545,18.8758695,171.6,18.8,0.84,0
4021.27,7,54.4389739,18.8790339,266.8,15.5,0.84,0
4021.27,8,54.4618184,18.8575175,353.4,15.4,0.84,0
4022.37,0,54.4489804,18.8565929,3.5,19.0,0.84,0
4022.37,1,54.4445165,18.8704968,329.0,15.0,0.84,0
4022.37,2,54.4469628,18.8703693,137.1,16.0,0.84,0
4022.37,3,54.4390484,18.8634879,263.8,15.6,0.84,0
4022.37,4,54.4625473,18.8633280,308.2,14.9,0.84,0
4022.37,5,54.4396672,18.8906185,199.7,15.3,0.84,0
4022.37,6,54.4451339,18.8758849,170.5,19.6,0.84,0
4022.37,7,54.4389709,18.8789945,269.9,18.4,0.84,0
4022.37,8,54.4618366,18.8575068,353.3,18.3,0.84,0
4023.37,0,54.4490104,18.8566050,8.6,19.5,0.84,0
4023.37,1,54.4445367,18.8705001,327.4,15.5,0.84,0
4023.37,2,54.4469557,18.8704062,141.9,15.8,0.84,0
4023.37,3,54.4390461,18.8634291,264.3,14.1,0.84,0
4023.37,4,54.4625583,18.8632803,312.1,18.0,0.84,0
4023.37,5,54.4396547,18.8906053,201.9,14.4,0.84,0
4023.37,6,54.4451105,18.8758875,173.9,17.2,0.84,0
4023.37,7,54.4389622,18.8789379,269.7,19.7,0.84,0
4023.37,8,54.4618664,18.8575032,353.1,19.9,0.84,0
4024.37,0,54.4490370,18.8566202,10.4,16.9,0.84,0
4024.37,1,54.4445653,18.8705082,327.3,16.7,0.84,0
4024.37,2,54.4469504,18.8704241,146.7,14.5,0.84,0
4024.37,3,54.4390432,18.8634034,265.1,16.1,0.84,0
4024.37,4,54.4625797,18.8632340,312.6,20.1,0.84,0
4024.37,5,54.4396118,18.8905969,204.1,16.6,0.84,0
4024.37,6,54.4450876,18.8758994,174.2,14.5,0.84,0
4024.37,7,54.4389607,18.8788933,271.7,17.8,0.84,0
4024.37,8,54.4618919,18.8574994,355.2,17.9,0.84,0
4025.38,0,54.4490515,18.8566152,6.1,14.3,0.84,0
4025.38,1,54.4445911,18.8704971,329.4,17.4,0.84,0
4025.38,2,54.4469420,18.8704557,153.3,13.8,0.84,0
4025.38,3,54.4390397,18.8633710,260.9,18.9,0.84,0
4025.38,4,54.4625969,18.8631970,312.3,18.5,0.84,0
4025.38,5,54.4395890,18.8905929,204.8,19.4,0.84,0
4025.38,6,54.4450656,18.8758949,173.2,14.7,0.84,0
4025.38,7,54.4389560,18.8788347,267.3,15.1,0.84,0
4025.38,8,54.4619190,18.8575081,355.4,15.2,0.84,0
4026.48,0,54.4490722,18.8566093,3.6,14.2,0.84,0
4026.48,1,54.4446135,18.8704871,325.7,16.7,0.84,0
4026.48,2,54.4469400,18.8704826,154.4,14.9,0.84,0
4026.48,3,54.4390429,18.8633137,263.8,19.6,0.84,0
4026.48,4,54.4626177,18.8631808,307.8,15.6,0.84,0
4026.48,5,54.4395789,18.8905688,222.7,14.3,0.84,0
4026.48,6,54.4450375,18.8759026,171.5,17.9,0.84,0
4026.48,7,54.4389601,18.8788111,273.1,14.4,0.84,0
4026.48,8,54.4619494,18.8575008,354.5,14.4,0.84,0
4027.48,0,54.4490985,18.8565954,4.5,17.3,0.84,0
4027.48,1,54.4446363,18.8704734,324.1,15.2,0.84,0
4027.48,2,54.4469331,18.8705329,156.6,17.0,0.84,0
4027.48,3,54.4390368,18.8632549,264.6,16.9,0.84,0
4027.48,4,54.4626402,18.8631576,310.2,14.2,0.84,0
4027.48,5,54.4395560,18.8905476,238.3,11.5,0.84,0
4027.48,6,54.4450209,18.8759286,173.8,20.3,0.84,0
4027.48,7,54.4389606,18.8787562,270.6,16.7,0.84,0
4027.48,8,54.4619758,18.8574972,351.0,16.8,0.84,0
4028.48,0,54.4491215,18.8566173,3.6,19.9,0.84,0
4028.48,1,54.4446543,18.8704710,323.6,15.0,0.84,0
4028.48,2,54.4469142,18.8705410,158.9,18.0,0.84,0
4028.48,3,54.4390378,18.8632202,263.4,14.4,0.84,0
4028.48,4,54.4626548,18.8631194,310.7,16.0,0.84,0
4028.48,5,54.4395405,18.8905223,237.4,9.6,0.84,0
4028.48,6,54.4449975,18.8759378,178.6,18.3,0.84,0
4028.48,7,54.4389641,18.8787156,271.2,19.4,0.84,0
4028.48,8,54.4619955,18.8574798,352.9,19.6,0.84,0
4029.49,0,54.4491605,18.8566269,1.9,19.2,0.84,0
4029.49,1,54.4446865,18.8704660,321.7,16.5,0.84,0
4029.49,2,54.4468889,18.8705628,160.7,16.7,0.84,0
4029.49,3,54.4390393,18.8631803,264.1,14.8,0.84,0
4029.49,4,54.4626795,18.8630780,310.1,19.0,0.84,0
4029.49,5,54.4395249,18.8905158,240.8,8.0,0.84,0
4029.49,6,54.4449698,18.8759456,173.5,15.4,0.84,0
4029.49,7,54.4389661,18.8786572,270.3,19.3,0.84,0
4029.49,8,54.4620241,18.8574881,353.2,19.2,0.84,0
4030.49,0,54.4491866,18.8566323,3.5,16.3,0.84,0
4030.49,1,54.4447123,18.8704200,321.7,18.1,0.84,0
4030.49,2,54.4468663,18.8706054,164.0,14.8,0.84,0
4030.49,3,54.4390417,18.8631166,259.6,17.9,0.84,0
4030.49,4,54.4626938,18.8630530,308.8,19.7,0.84,0
4030.49,5,54.4395160,18.8905144,242.4,7.1,0.84,0
4030.49,6,54.4449465,18.8759439,179.8,14.3,0.84,0
4030.49,7,54.4389658,18.8786041,269.9,16.4,0.84,0
4030.49,8,54.4620601,18.8574756,356.7,16.2,0.84,0
4031.49,0,54.4492112,18.8566227,4.9,14.0,0.84,0
4031.49,1,54.4447335,18.8704040,317.1,17.9,0.84,0
4031.49,2,54.4468474,18.8706378,165.7,14.7,0.84,0
4031.49,3,54.4390379,18.8630866,265.3,19.8,0.84,0
4031.49,4,54.4627081,18.8630112,310.4,17.2,0.84,0
4031.49,5,54.4394976,18.8905155,246.2,7.6,0.84,0
