timestamp,mmsi,name,ship_type,lat,lon,speed_kn,course_deg
2026-04-28T12:31:18.490550+00:00,477949300,OOCL SWEDEN,0,54.467475,18.956165,8.3,206.8
2026-04-28T12:31:27.855583+00:00,477949300,OOCL SWEDEN,0,54.46716,18.955898,8.2,206.9
2026-04-28T12:31:37.725417+00:00,477949300,OOCL SWEDEN,0,54.466815,18.955605,8.2,206.9
2026-04-28T12:31:38.109683+00:00,261187610,FIORETTO,0,54.289138,18.92161,0.0,302.2
2026-04-28T12:31:39.003232+00:00,261003050,,0,54.509553,18.880003,0.7,143.7
2026-04-28T12:31:45.884892+00:00,261003050,,0,54.509537,18.879995,0.8,167.4
2026-04-28T12:31:46.604875+00:00,261185360,NERPA,0,54.310738,18.917562,0.0,360.0
2026-04-28T12:31:47.379234+00:00,477949300,OOCL SWEDEN,0,54.466502,18.955353,8.1,207.0
2026-04-28T12:31:57.434962+00:00,477949300,OOCL SWEDEN,0,54.466162,18.95508,8.1,207.0
2026-04-28T12:31:59.936511+00:00,373191000,FURNESS VICTORIA,0,54.45311,18.829532,0.1,257.2
2026-04-28T12:32:01.298733+00:00,636023947,ASPEN,0,54.444512,18.874188,0.0,280.0
2026-04-28T12:32:02.180269+00:00,563175200,HAFNIA LOIRE,0,54.44076,18.886938,0.0,171.9
2026-04-28T12:32:07.298484+00:00,477949300,OOCL SWEDEN,0,54.465827,18.95479,8.0,207.0
2026-04-28T12:32:18.500241+00:00,477949300,OOCL SWEDEN,0,54.465475,18.95447,8.0,207.1
2026-04-28T12:32:27.163920+00:00,477949300,OOCL SWEDEN,0,54.465217,18.95423,7.9,207.1
2026-04-28T12:32:28.069466+00:00,211397660,SEALING,0,54.450897,18.892345,0.0,14.0
2026-04-28T12:32:37.723638+00:00,477949300,OOCL SWEDEN,0,54.46483,18.953882,7.9,207.1
2026-04-28T12:32:47.377188+00:00,477949300,OOCL SWEDEN,0,54.464505,18.95359,7.8,207.1
2026-04-28T12:32:57.432847+00:00,477949300,OOCL SWEDEN,0,54.46421,18.953348,7.8,207.0
2026-04-28T12:33:07.295996+00:00,477949300,OOCL SWEDEN,0,54.463883,18.953082,7.7,207.1
2026-04-28T12:33:18.498209+00:00,477949300,OOCL SWEDEN,0,54.463535,18.952785,7.7,207.1
2026-04-28T12:33:24.203806+00:00,636020019,SAKIZAYA TREASURE,0,54.46082,18.843992,0.0,259.8
2026-04-28T12:33:27.167425+00:00,477949300,OOCL SWEDEN,0,54.463255,18.952537,7.6,207.2
2026-04-28T12:33:37.726961+00:00,477949300,OOCL SWEDEN,0,54.46294,18.952263,7.6,207.2
2026-04-28T12:33:47.381193+00:00,477949300,OOCL SWEDEN,0,54.46262,18.95197,7.6,207.2
2026-04-28T12:33:50.794647+00:00,268248300,ADAM JUNIOR,0,54.45915,18.811517,0.0,277.0
2026-04-28T12:33:58.204742+00:00,477949300,OOCL SWEDEN,0,54.462267,18.95164,7.5,207.3
2026-04-28T12:34:07.301558+00:00,477949300,OOCL SWEDEN,0,54.461992,18.95138,7.5,207.3
2026-04-28T12:34:09.724551+00:00,261185430,MANAT,52,54.310837,18.917063,0.0,360.0
2026-04-28T12:34:18.496172+00:00,477949300,OOCL SWEDEN,0,54.46164,18.95106,7.4,207.4
2026-04-28T12:34:27.165759+00:00,477949300,OOCL SWEDEN,0,54.461395,18.950845,7.4,207.4
2026-04-28T12:34:37.725429+00:00,477949300,OOCL SWEDEN,0,54.461043,18.950543,7.3,207.3
2026-04-28T12:34:47.084855+00:00,261185360,NERPA,0,54.310713,18.917518,0.0,360.0
2026-04-28T12:34:47.379259+00:00,477949300,OOCL SWEDEN,0,54.460768,18.950312,7.3,207.4
2026-04-28T12:34:58.202582+00:00,477949300,OOCL SWEDEN,0,54.460438,18.950027,7.2,207.2
2026-04-28T12:35:02.180622+00:00,563175200,HAFNIA LOIRE,0,54.440823,18.887047,0.0,171.9
2026-04-28T12:35:02.337368+00:00,373191000,FURNESS VICTORIA,0,54.453087,18.829653,0.0,257.2
2026-04-28T12:35:03.722639+00:00,636023947,ASPEN,0,54.444573,18.874185,0.0,280.0
2026-04-28T12:35:07.298317+00:00,477949300,OOCL SWEDEN,0,54.460177,18.949792,7.2,207.3
